ID	默认阵营	类型	描述	JSON名称	能否移动	是否有音响	是否能装备	能否交互	视距等级	服务器脚本	ItemJSON名称	联机动态属性ID
70200011	5001	19	回血点	HealingBarrel							Default_Item	
70210001	5001	26	小型宝箱	SceneObj_Chest_NormalChest		1		1	1	Chest_Interact	Default_Item	
70210002	5001	26	中型宝箱	SceneObj_Chest_NormalChest		1		1	1	Chest_Interact	Default_Item	
70210003	5001	26	大型宝箱	SceneObj_Chest_NormalChest		1		1	1	Chest_Interact	Default_Item	
70210004	5001	26	精致宝箱	SceneObj_Chest_NormalChest		1		1	1	Chest_Interact	Default_Item	
70210005	5001	26	豪华宝箱	SceneObj_Chest_NormalChest		1		1	1	Chest_Interact	Default_Item	
70210006	5001	26	黄金宝箱（远观）	SceneObj_Chest_NormalChest		1		1		Chest_Interact	Default_Item	
70210007	5001	26	新型测试宝箱	SceneObj_Chest_Test_FM02	1	1		1		Chest_Interact	Default_Item	
70210008	5001	26	小型宝箱	SceneObj_Chest_Drop_Chest		1		1	1	Chest_Drop_Interact	Default_Item	
70210011	5001	26	粗糙宝箱-Default	SceneObj_Chest_Default_Lv1		1		1	2			
70210012	5001	26	粗糙宝箱-Locked	SceneObj_Chest_Locked_Lv1		1		1	2			
70210013	5001	26	粗糙宝箱-Bramble	SceneObj_Chest_Bramble_Lv1		1		1	2	Chest_Interact		
70210014	5001	26	粗糙宝箱-Frozen	SceneObj_Chest_Frozen_Lv1		1		1	2	Chest_Interact		
70210021	5001	26	普通的宝箱-Default	SceneObj_Chest_Default_Lv2		1		1	2			
70210022	5001	26	普通的宝箱-Locked	SceneObj_Chest_Locked_Lv2		1		1	2			
70210023	5001	26	普通的宝箱-Bramble	SceneObj_Chest_Bramble_Lv2		1		1	2	Chest_Interact		
70210024	5001	26	普通的宝箱-Frozen	SceneObj_Chest_Frozen_Lv2		1		1	2	Chest_Interact		
70210031	5001	26	精致的宝箱-Default	SceneObj_Chest_Default_Lv3		1		1	2			
70210032	5001	26	精致的宝箱-Locked	SceneObj_Chest_Locked_Lv3		1		1	2			
70210033	5001	26	精致的宝箱-Bramble	SceneObj_Chest_Bramble_Lv3		1		1	2	Chest_Interact		
70210034	5001	26	精致的宝箱-Frozen	SceneObj_Chest_Frozen_Lv3		1		1	2	Chest_Interact		
70210041	5001	26	珍贵的宝箱-Default	SceneObj_Chest_Default_Lv4		1		1	2			
70210042	5001	26	珍贵的宝箱-Locked	SceneObj_Chest_Locked_Lv4		1		1	2			
70210043	5001	26	珍贵的宝箱-Bramble	SceneObj_Chest_Bramble_Lv4		1		1	2	Chest_Interact		
70210044	5001	26	珍贵的宝箱-Frozen	SceneObj_Chest_Frozen_Lv4		1		1	2	Chest_Interact		
70210051	5001	26	华丽的宝箱-Default	SceneObj_Chest_Default_Lv5		1		1	2			
70210052	5001	26	华丽的宝箱-Locked	SceneObj_Chest_Locked_Lv5		1		1	2			
70210053	5001	26	华丽的宝箱-Bramble	SceneObj_Chest_Bramble_Lv5		1		1	2	Chest_Interact		
70210054	5001	26	华丽的宝箱-Frozen	SceneObj_Chest_Frozen_Lv5		1		1	2	Chest_Interact		
70210055	5001	19	土元素峭壁符文	SceneObj_Gear_Other_ElementRune_Rock		1				ElementRune	Default_Item	
70210056	5001	26	小型宝箱	SceneObj_Chest_FollowMove_Chest	1	1		1	1	Chest_Interact	Default_Item	
70210057	5001	19	水元素峭壁符文	SceneObj_Gear_Other_ElementRune_Water		1				ElementRune	Default_Item	
70210058	5001	19	火元素峭壁符文	SceneObj_Gear_Other_ElementRune_Fire		1				ElementRune	Default_Item	
70210059	5001	19	风元素峭壁符文	SceneObj_Gear_Other_ElementRune_Wind		1				ElementRune	Default_Item	
70210060	5001	19	雷元素峭壁符文	SceneObj_Gear_Other_ElementRune_Electric		1				ElementRune	Default_Item	
70210061	5001	19	草元素峭壁符文	SceneObj_Gear_Other_ElementRune_Grass		1				ElementRune	Default_Item	
70210062	5001	19	冰元素峭壁符文	SceneObj_Gear_Other_ElementRune_Ice		1				ElementRune	Default_Item	
70210063	5001	26	普通的宝箱-Rock	SceneObj_Chest_Rock_Lv1		1		1		Chest_Interact		
70210101	5001	26	搜刮	SearchPoint				1			Default_Item	
70210102	5001	26	任务用调查	SearchPoint				1			Default_Item	
70210103	5001	19	任务用风驱散迷雾	SceneObj_CombatInteraction_ElementSmoke		1			1		Default_Item	
70210104	5001	26	无特效调查点	SearchPoint_Invisible				1				
70210105	5001	26	水上调查点	SearchPoint_OnWater				1				
70210106	5001	26	花宝箱	SceneObj_Chest_Flora				1				
70210107	5001	26	岩调查点	SearchPoint_Rock				1			Default_Item	
70210108	5001	26	岩调查点 异色版	SearchPoint_Rock				1			Default_Item	
70210109	5001	26	摩拉之花	SceneObj_Chest_Flora				1				
70210110	5001	26	武器之花	SceneObj_Chest_Flora				1				
70210111	5001	26	凝块就凝块吧	SceneObj_Chest_Flora				1				
70210112	5001	19	任务用风驱散迷雾(正式)	SceneObj_Area_Common_Property_Prop_ElementSmokeFormal_01		1			1		Default_Item	
70210113	5001	26	龙之凝块，英雄王版	SceneObj_Chest_Hero		1		1		SetGadgetState		
70210114	5001	47	龙之凝块，活动英雄王版	SceneObj_Chest_Hero_02		1		1		SetGadgetState		
70210115	5001	26	高级宝箱（班尼特Coop用）	SceneObj_Chest_Default_Lv4		1		1				
70210116	5001	26	超级解谜宝箱Lock（班尼特Coop地城用）	SceneObj_Chest_Locked_Lv5		1		1	1			
70211001	5001	26	低级战斗宝箱Default	SceneObj_Chest_Default_Lv1		1		1				
70211002	5001	26	低级战斗宝箱Lock	SceneObj_Chest_Locked_Lv1		1		1	1			
70211011	5001	26	中级战斗宝箱Default	SceneObj_Chest_Default_Lv2		1		1				
70211012	5001	26	中级战斗宝箱Lock	SceneObj_Chest_Locked_Lv2		1		1	1			
70211021	5001	26	高级战斗宝箱Default	SceneObj_Chest_Default_Lv4		1		1				
70211022	5001	26	高级战斗宝箱Lock	SceneObj_Chest_Locked_Lv4		1		1	1			
70211031	5001	26	超级战斗宝箱Default	SceneObj_Chest_Default_Lv5		1		1				
70211032	5001	26	超级战斗宝箱Lock	SceneObj_Chest_Locked_Lv5		1		1	1			
70211101	5001	26	低级解谜宝箱Default	SceneObj_Chest_Default_Lv1		1		1				
70211102	5001	26	低级解谜宝箱Lock	SceneObj_Chest_Locked_Lv1		1		1	1			
70211103	5001	26	低级解谜宝箱Bramble	SceneObj_Chest_Bramble_Lv1		1		1		Chest_Interact		
70211104	5001	26	低级解谜宝箱Frozen	SceneObj_Chest_Frozen_Lv1		1		1		Chest_Interact		
70211111	5001	26	中级解谜宝箱Default	SceneObj_Chest_Default_Lv2		1		1				
70211112	5001	26	中级解谜宝箱Lock	SceneObj_Chest_Locked_Lv2		1		1	1			
70211121	5001	26	高级解谜宝箱Default	SceneObj_Chest_Default_Lv4		1		1				
70211122	5001	26	高级解谜宝箱Lock	SceneObj_Chest_Locked_Lv4		1		1	1			
70211123	5001	26	高级解谜宝箱Default	SceneObj_Chest_Default_Lv4		1		1	1			
70211131	5001	26	超级解谜宝箱Default	SceneObj_Chest_Default_Lv5		1		1				
70211132	5001	26	超级解谜宝箱Lock	SceneObj_Chest_Locked_Lv5		1		1	1			
70211141	5001	26	普通的绯红玉髓宝箱Default	SceneObj_EssenceChest_Default_Lv1		1		1				
70211142	5001	26	普通的绯红玉髓宝箱Lock	SceneObj_EssenceChest_Locked_Lv1		1		1	1			
70211143	5001	26	精致的绯红玉髓宝箱Default	SceneObj_EssenceChest_Default_Lv2		1		1				
70211144	5001	26	精致的绯红玉髓宝箱Lock	SceneObj_EssenceChest_Locked_Lv2		1		1	1			
70211145	5001	26	珍贵的绯红玉髓宝箱Default	SceneObj_EssenceChest_Default_Lv4		1		1				
70211146	5001	26	珍贵的绯红玉髓宝箱Lock	SceneObj_EssenceChest_Locked_Lv4		1		1	1			
70211147	5001	26	华丽的绯红玉髓宝箱Default	SceneObj_EssenceChest_Default_Lv5		1		1				
70211148	5001	26	华丽的绯红玉髓宝箱Lock	SceneObj_EssenceChest_Locked_Lv5		1		1	1			
70216666	5001	26	宝箱掉落曲线测试	SceneObj_Chest_DropTest				1				
70217001	5001	26	石中剑宝箱	SceneObj_Chest_Calibur_Mitsurugi				1	1			
70217002	5001	26	石中剑宝箱	SceneObj_Chest_Carlibur_Noire				1	1			
70217003	5001	19	破旧的剑	SceneObj_Chest_Wendy_Sword					1		Default_Item	
70217004	5001	26	石中剑宝箱	SceneObj_Chest_Carlibur_Noire				1	1			
70217005	5001	26	圣遗物宝箱	SceneObj_Chest_Relic				1	4			
70217006	5001	26	藏宝图宝箱	SceneObj_Chest_TreasureMap		1		1				
70217007	5001	26	雪葬的星银宝箱	SceneObj_Area_Ljxs_Property_Prop_ChestClaymoreDragonfell_01				1				
70220001	5001	19	落叶堆	SceneObj_Environment_GrassMaterial_LeaveStacks		1		1			Default_Item	
70220002	5001	19	树叶毯子	SceneObj_Environment_GrassMaterial_LeafBlanket		1		1			Default_Item	
70220003	5001	19	5米宽的荆棘	SceneObj_Environment_WoodenMaterial_BrambleWall01		1		1			Default_Item	
70220004	5003	19	爆炸果实	SceneObj_CombatInteraction_PumpkinBomb				1			Default_Item	
70220005	5001	19	炸药桶	SceneObj_CombatInteraction_BombBox	1						Default_Item	
70220034	5001	19	炸药桶	SceneObj_CombatInteraction_BombBox01	1						Default_Item	
70220006	5001	19	石柱	SceneObj_Environment_Rock_StonePillar		1					Default_Item	
70220007	5001	19	石墙	SceneObj_Environment_Rock_StoneWall		1					Default_Item	
70220008	5001	19	碎石堆	SceneObj_Environment_Rock_StonePile		1					Default_Item	
70220009	5001	19	石块	SceneObj_Environment_Rock_Stone	1						Default_Item	
70220010	5001	19	水琥珀	SceneObj_Amber_WaterAmber		1		1			Default_Item	
70220011	5001	33	风琥珀	SceneObj_Amber_WindAmber		1					Default_Item	
70220012	5001	33	风琥珀	SceneObj_Amber_WindAmber_Inactive							Default_Item	
70220013	5003	19	丘丘人木箱	SceneObj_Environment_WoodenMaterial_WoodenObject		1			4	SubfieldDrop_WoodenObject_Broken	Default_Item	
70220014	5003	19	丘丘人木桶	SceneObj_Environment_WoodenMaterial_WoodenObject					4	SubfieldDrop_WoodenObject_Broken	Default_Item	
70220015	5003	19	草垛	SceneObj_Environment_GrassMaterial_GrassStacks		1		1	4		Default_Item	
70220016	5003	19	草垛02	SceneObj_Environment_GrassMaterial_GrassStacks		1		1	4		Default_Item	
70220017	5003	19	木柴堆	SceneObj_Environment_WoodenMaterial_FirewoodStacks		1		1	4		Default_Item	
70220018	5001	19	石柱_不可攀爬	SceneObj_Environment_Rock_StonePillar		1					Default_Item	
70220019	5001	19	石柱_不可攀爬_不可破坏	SceneObj_Environment_Rock_StonePillar_Unclimbable_UnDestroyable		1					Default_Item	
70220020	5001	19	大世界荆棘4米	SceneObj_Environment_WoodenMaterial_BrambleWorld		1		1			Default_Item	
70220021	5001	19	大世界碎石堆小	SceneObj_Environment_Rock_StonePileWorld		1					Default_Item	
70220022	5001	19	石油	Oil		1					Default_Item	
70220023	5001	19	落叶地毯02	SceneObj_Environment_GrassMaterial_LeafBlanket02								
70220024	5001	19	大世界碎石堆大	SceneObj_Environment_Rock_StonePileWorld		1					Default_Item	
70220025	5001	19	干草地毯	SceneObj_Environment_GrassMaterial_LeafBlanket		1						
70220026	5003	19	丘丘人木箱-小	SceneObj_Environment_WoodenMaterial_WoodenObject		1			4	SubfieldDrop_WoodenObject_Broken	Default_Item	
70220027	5001	19	拦路小石堆	SceneObj_Environment_Rock_StonePileWorld01		1					Default_Item	
70220028	5001	19	钉耙陷阱	SceneObj_Trap_Rake								
70220029	5001	19	火把谜题封印提示	SceneObj_Riddle_Torch_Hint								
70220030	5001	19	火把谜题封印阻挡	SceneObj_Riddle_Torch_Collider								
70220031	5001	19	火把谜题机关	SceneObj_Environment_FireMaterial_FireBasin		1				Fire_Source	Default_Item	
70220032	5001	25	风车机关	SceneObj_Gear_Windmill01		1				SceneObj_Gear_Windmill01		
70220033	5001	25	永动风车机关	SceneObj_Gear_Windmill02						SceneObj_Gear_Windmill01		
70220035	5001	19	炸药桶带眼睛	SceneObj_CombatInteraction_BombBox_WithEye	1						Default_Item	
70220036	5001	19	蜘蛛网	SceneObj_Environment_CobWeb					4		Default_Item	
70220037	4001	3	蜘蛛子弹	SceneObj_Environment_CobWeb_Bullet	1						Default_Item	
70220038	5001	19	大世界碎石堆小（无人岛）	SceneObj_Environment_Rock_StonePileWorld02		1					Default_Item	
70220039	5001	19	冒险家告示牌	SceneObj_Item_Default_Item							Default_Item	
70220040	5001	19	冒险家信标（长得像暖源）	SceneObj_Item_Default_Item							Default_Item	
70220041	5001	19	冒险家告示牌2	SceneObj_Item_Default_Item							Default_Item	
70220042	5001	47	藏宝图挖掘点	SceneObj_Gear_Other_TreasureMapDigPoint				1			Default_Item	
70220043	5001	19	冰炸药桶	SceneObj_CombatInteraction_BombBox02	1						Default_Item	
70220044	5001	19	冰炸药桶烟雾	SceneObj_CombatInteraction_BombBox02_Smoke							Default_Item	
70220045	5001	19	冰炸药桶（水上）	SceneObj_CombatInteraction_BombBox03	1						Default_Item	
70220046	5001	19	雪山特殊冰块01	SceneObj_Area_Common_Property_Ani_Prop_IceSolidBulk_01							Default_Item	
70220047	5001	19	雪山特殊冰块02	SceneObj_Area_Common_Property_Ani_Prop_IceSolidBulk_02							Default_Item	
70220048	5001	19	人类通用木箱	SceneObj_Area_Common_Property_Prop_HumanBox_01					4	SubfieldDrop_WoodenObject_Broken	Default_Item	
70220049	5001	19	水盆	SceneObj_Area_Common_Property_Prop_WaterBasin_01							Default_Item	
70220050	5001	19	人类通用罐子01	SceneObj_Area_Common_Property_Prop_HumanJars_01					4	SubfieldDrop_WoodenObject_Broken	Default_Item	
70220051	5001	19	人类通用罐子02	SceneObj_Area_Common_Property_Prop_HumanJars_02					4	SubfieldDrop_WoodenObject_Broken	Default_Item	
70220052	5001	19	人类通用罐子03	SceneObj_Area_Common_Property_Prop_HumanJars_03					4		Default_Item	
70220053	5001	3	雪山守护炮台子弹	Bullet_IceSentryTurrets_Ice_Bullet	1						Default_Item	
70220054	5001	32	雪山守护机关	SceneObj_Gear_Combat_Shooter_Laser	1	1			1	SetGadgetState	Default_Item	
70220055	5003	19	冰爆炸果实	SceneObj_CombatInteraction_PumpkinBomb_Ice				1			Default_Item	
70220056	5003	19	草垛（雪山）	SceneObj_Environment_GrassMaterial_GrassStacks_SnowMountain		1		1	4		Default_Item	
70220057	5003	19	草垛02（雪山）	SceneObj_Environment_GrassMaterial_GrassStacks_SnowMountain		1		1	4		Default_Item	
70220058	5003	19	丘丘人木箱-小（雪山）	SceneObj_Environment_WoodenMaterial_WoodenObject_SnowMountain		1			4	SubfieldDrop_WoodenObject_Broken	Default_Item	
70220059	5003	19	丘丘人木箱（雪山）	SceneObj_Environment_WoodenMaterial_WoodenObject_SnowMountain		1			4	SubfieldDrop_WoodenObject_Broken	Default_Item	
70220060	5003	19	丘丘人木桶（雪山）	SceneObj_Environment_WoodenMaterial_WoodenObject_SnowMountain					4	SubfieldDrop_WoodenObject_Broken	Default_Item	
70220061	5001	19	蜘蛛网	SceneObj_Environment_CobWeb					4		Default_Item	
70220062	5001	19	人类通用罐子01-无掉落	SceneObj_Area_Common_Property_Prop_HumanJars_01					4		Default_Item	
70220063	5001	19	人类通用罐子02-无掉落	SceneObj_Area_Common_Property_Prop_HumanJars_02					4		Default_Item	
70220064	5001	19	人类通用罐子03-无掉落	SceneObj_Area_Common_Property_Prop_HumanJars_03					4		Default_Item	
70220065	5003	19	丘丘人木箱-无掉落	SceneObj_Environment_WoodenMaterial_WoodenObject		1			4		Default_Item	
70220066	5003	19	丘丘人木桶-无掉落	SceneObj_Environment_WoodenMaterial_WoodenObject					4		Default_Item	
70220067	5003	19	丘丘人木箱-小-无掉落	SceneObj_Environment_WoodenMaterial_WoodenObject		1			4		Default_Item	
70230001	5001	19	符文刻印0	SceneObj_Area_Common_Property_Decal_RuneMarker							Default_Item	
70230002	5001	19	符文刻印1	SceneObj_Area_Common_Property_Decal_RuneMarker							Default_Item	
70230003	5001	19	符文刻印A	SceneObj_Area_Common_Property_Decal_RuneMarker							Default_Item	
70230004	5001	19	符文刻印B	SceneObj_Area_Common_Property_Decal_RuneMarker							Default_Item	
70230005	5001	19	符文刻印C	SceneObj_Area_Common_Property_Decal_RuneMarker							Default_Item	
70230006	5001	19	符文刻印D	SceneObj_Area_Common_Property_Decal_RuneMarker							Default_Item	
70230007	5001	19	符文刻印Dh	SceneObj_Area_Common_Property_Decal_RuneMarker							Default_Item	
70230008	5001	19	符文刻印E	SceneObj_Area_Common_Property_Decal_RuneMarker							Default_Item	
70230009	5001	19	符文刻印F	SceneObj_Area_Common_Property_Decal_RuneMarker							Default_Item	
70230010	5001	19	符文刻印G	SceneObj_Area_Common_Property_Decal_RuneMarker							Default_Item	
70230011	5001	19	符文刻印H	SceneObj_Area_Common_Property_Decal_RuneMarker							Default_Item	
70230012	5001	19	符文刻印I	SceneObj_Area_Common_Property_Decal_RuneMarker							Default_Item	
70230013	5001	19	符文刻印J	SceneObj_Area_Common_Property_Decal_RuneMarker							Default_Item	
70230014	5001	19	符文刻印Jh	SceneObj_Area_Common_Property_Decal_RuneMarker							Default_Item	
70230015	5001	19	符文刻印K	SceneObj_Area_Common_Property_Decal_RuneMarker							Default_Item	
70230016	5001	19	符文刻印L	SceneObj_Area_Common_Property_Decal_RuneMarker							Default_Item	
70230017	5001	19	符文刻印M	SceneObj_Area_Common_Property_Decal_RuneMarker							Default_Item	
70230018	5001	19	符文刻印N	SceneObj_Area_Common_Property_Decal_RuneMarker							Default_Item	
70230019	5001	19	符文刻印O	SceneObj_Area_Common_Property_Decal_RuneMarker							Default_Item	
70230020	5001	19	符文刻印P	SceneObj_Area_Common_Property_Decal_RuneMarker							Default_Item	
70230021	5001	19	符文刻印Q	SceneObj_Area_Common_Property_Decal_RuneMarker							Default_Item	
70230022	5001	19	符文刻印R	SceneObj_Area_Common_Property_Decal_RuneMarker							Default_Item	
70230023	5001	19	符文刻印S	SceneObj_Area_Common_Property_Decal_RuneMarker							Default_Item	
70230024	5001	19	符文刻印T	SceneObj_Area_Common_Property_Decal_RuneMarker							Default_Item	
70230025	5001	19	符文刻印U	SceneObj_Area_Common_Property_Decal_RuneMarker							Default_Item	
70230026	5001	19	符文刻印V	SceneObj_Area_Common_Property_Decal_RuneMarker							Default_Item	
70230027	5001	19	符文刻印W	SceneObj_Area_Common_Property_Decal_RuneMarker							Default_Item	
70230028	5001	19	符文刻印X	SceneObj_Area_Common_Property_Decal_RuneMarker							Default_Item	
70230029	5001	19	符文刻印Y	SceneObj_Area_Common_Property_Decal_RuneMarker							Default_Item	
70230030	5001	19	符文刻印Z	SceneObj_Area_Common_Property_Decal_RuneMarker							Default_Item	
70230031	5001	19	胡桃地城视觉解密01	SceneObj_Item_Default_Item							Default_Item	
70230032	5001	19	胡桃地城视觉解密02	SceneObj_Item_Default_Item							Default_Item	
70230033	5001	19	胡桃地城视觉解密01-2	SceneObj_Item_Default_Item							Default_Item	
70230034	5001	19	胡桃地城视觉解密02-2	SceneObj_Item_Default_Item							Default_Item	
70270001	5001	19	降雨区域	RainyCloud							Default_Item	
70270002	5001	19	水琥珀水雾	WaterAmber_Mist		1					Default_Item	
70270003	5001	23	风琥珀风场	WindAmberField		1					Default_Item	
70270004	4001	19	急冻树封印圈R25	SceneObj_Event_Kelee_SealR25		1			1		Default_Item	
70290001	5001	19	树（挂树莓）	SceneObj_Environment_WoodenMaterial_AppleTree						tree	Default_Item	
70290002	5001	19	树（挂苹果）	SceneObj_Environment_WoodenMaterial_AppleTree		1			1	tree	Default_Item	
70290003	1001	19	鸟窝（挂鸟蛋）								Default_Item	
70290004	1001	19	树（挂鸟蛋）						1		Default_Item	
70290005	1001	19	冰雾花底座									
70290006	1001	19	烈焰花底座									
70290007	1001	19	电气岩底座									
70290008	1001	19	冰雾花套组									
70290009	1001	19	火焰花套组									
70290010	1001	19	电气岩套组									
70290011	1001	19	蒲公英底座									
70290012	5001	19	树（挂人参果）	SceneObj_Environment_WoodenMaterial_GinSengTree		1				GinsengTree	Default_Item	
70290013	5001	19	绝云辣椒树									
70290014	5001	19	荷叶荷花									
70290015	5001	19	霓裳花树									
70290016	5001	19	石珀底座									
70290017	5001	19	海报01									
70290018	5001	19	海报02									
70290019	5001	19	海报03									
70290020	5001	19	海报04									
70290021	5001	19	海报05带碰撞									
70290022	5001	19	古树_外层冰块	SceneObj_Area_Ljxs_Property_Ani_Prop_AncientBloodTreeIce_01					2			
70290026	5001	19	天空岛小碎片一击	SceneObj_Area_Ljxs_Property_Ani_Prop_CelestiaClusterSmall_01					1		Default_Item	
70290027	5001	19	狐狸食盆	SceneObj_Quest_PetPot_Fox01							Default_Item	
70290028	5001	19	鼹鼠洞（静态）	SceneObj_Item_Default_Item		1		1			Default_Item	
70290029	5001	19	龙血矿外层冰01								Default_Item	
70290030	5001	19	龙血矿外层冰02								Default_Item	
70290031	5001	19	龙血矿外层冰03								Default_Item	
70290032	5001	49	古树_集合Gadget	SceneObj_Area_Ljxs_Property_Ani_Tree_AncientBloodTree				1	1	SetGadgetState		
70290033	5001	19	天空岛大碎片01	SceneObj_Area_Ljxs_Property_Prop_CelestiaClusterBig_01		1			1		Default_Item	
70290034	5001	32	天空岛大碎片02	SceneObj_Gear_Platform_NormalPlatform	1	1			1		Default_Item	
70290035	5001	32	天空岛大碎片03	SceneObj_Gear_Platform_NormalPlatform	1	1			1		Default_Item	
70290036	5001	32	天空岛大碎片04	SceneObj_Gear_Platform_NormalPlatform	1	1			1		Default_Item	
70290037	5001	32	天空岛大碎片05	SceneObj_Gear_Platform_NormalPlatform	1	1			1		Default_Item	
70290038	5001	32	天空岛大碎片06	SceneObj_Gear_Platform_NormalPlatform	1	1			1		Default_Item	
70290039	5001	32	天空岛大碎片07	SceneObj_Gear_Platform_NormalPlatform	1	1			1		Default_Item	
70290040	5001	32	天空岛大碎片08	SceneObj_Gear_Platform_NormalPlatform	1	1			1		Default_Item	
70290041	5001	32	天空岛大碎片09	SceneObj_Gear_Platform_NormalPlatform	1	1			1		Default_Item	
70290042	5001	32	天空岛大碎片10	SceneObj_Gear_Platform_NormalPlatform	1	1			1		Default_Item	
70290043	5001	32	天空岛大碎片11	SceneObj_Gear_Platform_NormalPlatform	1	1			1		Default_Item	
70290044	5001	19	天空岛碎片完整	SceneObj_Area_Common_Property_Ani_Prop_SkyShards_12		1			3		Default_Item	
70290045	5001	19	天空岛小碎片	SceneObj_Area_Ljxs_Property_Ani_Prop_CelestiaClusterSmall_01					1	SetGadgetState	Default_Item	
70290046	5001	30	天空岛小碎片核心	SceneObj_Area_Ljxs_Property_Ani_Prop_CelestiaClusterSmallCore_01				1	1		Default_Item	
70290047	5001	19	龙血矿外层冰04	SceneObj_Area_Ljxs_Property_Prop_CelestiaClusterSmall_Icicle_04							Default_Item	
70290048	5001	3	天空岛小碎片核心子弹	Bullet_CelestiaClusterSmallCore_Bullet	1						Default_Item	
70290049	5002	19	天空岛大碎片顶端受击	SceneObj_Area_Ljxs_Property_Prop_CelestiaCluster_Behit					1		Default_Item	
70290050	5001	19	塔防怪物起点	SceneObj_Level_Common_Property_Prop_TowerStart_01		1			1		Default_Item	
70290051	5001	19	塔防怪物终点	SceneObj_Level_Common_Property_Prop_TowerEnd_01		1			1	SetGadgetState	Default_Item	
70300001	1001	22	被劫掠的货物	SceneObj_Gather_Default_Gather							Default_Item	
70300002	1001	22	掉落物-红球	SceneObj_Gather_Default_Gather							Default_Item	
70310001	5001	19	高脚火盆	SceneObj_Environment_FireMaterial_FireBasin		1			4	SetGadgetState	Default_Item	
70310002	5001	19	火把	SceneObj_Environment_FireMaterial_Torch01		1				SetGadgetState	Default_Item	
70310003	5001	19	高脚火盆（远观）	SceneObj_Environment_FireMaterial_FireBasin		1			1	SetGadgetState	Default_Item	
70310004	5001	19	篝火	SceneObj_Environment_FireMaterial_Bornfires		1				SetGadgetState	Default_Item	
70310005	5001	19	水重力机关测试	GearWater		1					Default_Item	
70310006	5001	19	烹饪锅 锥形	SceneObj_Environment_FireMaterial_CookingPot		1				SetGadgetState	Default_Item	
70310007	5001	19	竞技场守卫	SceneObj_Environment_Other_AreaGuardian		1					Default_Item	
70310008	5001	19	隐形地板								Default_Item	
70310009	5001	19	烹饪锅 横架	SceneObj_Environment_FireMaterial_CookingPot02		1				SetGadgetState	Default_Item	
70310010	5001	19	烹饪锅 无模型	SceneObj_Environment_FireMaterial_CookingPot_NoLight		1				SetGadgetState	Default_Item	
70310011	5001	19	不灭火盆	SceneObj_Environment_FireMaterial_ImmortalFire		1				ImmortalFire	Default_Item	
70310012	5001	19	火把迷阵基座	SceneObj_Gear_TorchPuzzle_Base		1					Default_Item	
70310013	5001	19	岩浮板	SceneObj_Environment_Rock_FlyFloor		1					Default_Item	
70310014	5001	19	璃月港烤炉	SceneObj_Environment_FireMaterial_CookingPot_LYG_YGriller_01		1				SetGadgetState	Default_Item	
70310015	5001	19	高脚火盆（热源）	SceneObj_Environment_FireMaterial_FireBasinSnowMountain		1				SetGadgetState	Default_Item	
70310016	5001	19	隐形地板 方形								Default_Item	
70310017	1001	19	古代热源	SceneObj_Area_Common_Property_Ani_Prop_AncientHeatSource_01		1				SetGadgetState	Default_Item	
